Route ID;Distance;Driver name
137454;20.122;David PEREZ
137475;16.857;Yuliya MARIN
137530;2.782;David NAVARRO
137534;188.441;Alina TÓTH
137589;20.421;Sandra KOVALENKO
137608;10.86;Michel SMIRNOVA
137626;38.856;Giuseppe RODRIGUEZ
137632;60.148;Maryia WILSON
137701;74.006;Claude ROSSI
137841;28.384;Elena NOWAK
137875;103.234;Barbara GARCIA
137883;25.201;Antonio KRAVCHENKO
137900;6.658;Laura SCHÄFER
137964;7.237;Robert BROWN
138148;5.028;Jean MARIN
138157;11.54;Igor BAUER
138255;22.002;Olga IVANOV
138308;5.213;Eva RUIZ
138320;21.754;Claude KOVALENKO
138379;4.68;Marta HANSEN
138384;14.448;Francisco NOVIKOVA
138388;5.276;Juan KOVÁCS
138459;16.698;Angela ROSSI
138477;19.432;Monika NOWAK
138487;4.307;Eva BAUER
138510;6.274;Claude HUBER
138579;12.448;Nykolai VARGA
138595;49.095;Denis SZABÓ
138611;11.672;Yuliya PAVLOVA
138638;14.351;Monika MEIER
138721;2.648;Claude POPOV
138744;135.231;Giuseppe MARIN
138783;80.314;Patrick IVANOV
138785;32.363;Thomas WILLIAMS
138798;57.367;Tatiana SCHMIDT
138827;6.758;Francisco GARCIA
138880;48.553;Daniel SCHMID
138894;5.653;Andrea ALVAREZ
138907;11.572;Paul MAGOMEDOV
138982;23.099;Andrei PAVLOVA
139039;4.51;Valentina GARCIA
139075;24.346;Marina BAUER
139077;11.133;Olga HUBER
139094;7.206;Petra JONES
139140;1.841;Eva TÓTH
139166;63.825;Hans WILLIAMS
139180;11.589;Maria NOVIKOVA
139181;1.245;Robert SMIRNOV
139230;5.49;Aleksandra BRAUN
139306;14.835;Michel KARLSSON
139318;32.799;Mikhail RUIZ
139383;16.79;Andrea PEREZ
139383;12.323;Andrea PEREZ
139387;43.804;Valentina NOWAK
139467;5.528;Antonio SOKOLOVA
139519;30.421;Anton SMIRNOV
139541;59.058;Michael BAUER
139570;7.171;Yuliya ALONSO
139595;12.521;Jean RODRIGUEZ
139613;4.672;Giuseppe SMIRNOVA
139622;37.024;Jose IVANOVA
139633;5.842;Mario VOLKOVA
139716;15.182;Marina SMIRNOVA
139799;62.7;Klaus POPOVA
139927;63.309;Karin EVANS
139954;128.679;Vasylyi PEREIRA
140016;4.943;Andrea GARCIA
140089;35.629;Vasylyi KUZNETSOV
140094;40.056;David FERNANDEZ
140097;33.105;Vladymyr SCHULZ
140106;39.253;Peter SHEVCHENKO
140110;4.485;Marta FERRARI
140113;22.564;Ekaterina SHEVCHENKO
140139;6.679;Piotr ALVAREZ
140229;13.702;John BONDARENKO
140315;16.103;Mario KOVÁCS
140320;3.633;Aleksandr HOFFMANN
140333;13.94;Barbara SMIRNOV
140345;9.571;Francisco MILLER
140360;11.268;Patrick KRAVCHENKO
140419;20.037;Mariya FERNANDEZ
140433;121.857;Nadezhda SOKOLOVA
140534;3.99;Barbara TORRES
140534;4.522;Barbara TORRES
140542;76.56;Michael MARIN
140563;96.419;Mario HUBER
140586;11.407;Thomas MÜLLER
140604;30.742;Martin RODRIGUEZ
140707;14.239;Josef ALVAREZ
140728;72.422;Oksana JOHANSSON
140798;19.0;Anastasiya THOMAS
140876;33.07;Darya EVANS
140884;15.569;Marina MEYER
140919;105.42;Rosa JONES
140938;25.816;Marie KLEIN
140938;11.594;Marie KLEIN
140966;28.521;Claude GONZALEZ
140990;25.1;Ekaterina RICHTER
141036;156.586;Thomas RAMOS
141080;10.358;Anastasiya THOMAS
141088;11.62;Mario KUZNETSOVA
141146;8.116;Christian HOFFMANN
141199;5.022;Elisabeth FERREIRA
141216;17.555;Rosa NIELSEN
141220;94.336;Sergey THOMAS
141233;19.52;Martin FERRARI
141244;15.865;Maryia THOMAS
141253;42.454;Ivan MORENO
141261;19.043;John MÜLLER
141302;5.18;Serhei SIMON
141327;2.324;Jose HANSEN
141331;31.394;Irina VARGA
141372;8.132;Martin JOHANSSON
141386;15.458;Andrei IVANOVA
141406;24.442;Denis ROMERO
141433;3.77;Giovanni SHEVCHENKO
141466;20.527;Christine TAYLOR
141470;4.663;Mariya MARTINEZ
141473;20.661;Vladimir KOVALENKO
141527;221.696;Ivan SCHNEIDER
141579;90.199;Vladymyr HOFFMANN
141584;22.742;Anton SMITH
141603;18.213;Dmitriy MOROZOVA
141609;5.155;Nadezhda WILLIAMS
141623;9.904;Tatiana SMITH
141636;12.408;Jose HUBER
141691;20.458;Sandra COSTA
141707;92.274;Piotr FERRARI
141708;2.457;Marta MARIN
141746;2.525;Marta EVANS
141763;9.365;Sergey SMIRNOV
141791;3.871;Darya RODRIGUEZ
141811;13.403;Denis DIAZ
141813;9.002;Vladymyr HUBER
141839;69.738;Andrea MEYER
141877;17.926;Peter ROMERO
141902;4.418;Claude ZIMMERMANN
141926;16.588;Michel BROWN
141941;7.317;Juan GONZALEZ
141976;50.149;Klaus RUIZ
142078;95.163;Mikhail TAYLOR
142081;14.593;Ana NOWAK
142109;30.362;Thomas KOCH
142147;32.674;Karin FERREIRA
142167;39.389;Thomas SHEVCHENKO
142220;14.249;Yuliya SCHMID
142264;4.22;Aleksey ROSSI
142305;30.372;Marta MEIER
142334;37.86;Christian KUZNETSOV
142344;5.398;Francesco THOMAS
142358;83.011;Paul JIMENEZ
142363;74.02;Anastasiya SCHNEIDER
142409;9.262;Jean KARLSSON
142449;12.584;Aleksandra NOWAK
142497;22.989;Alexander HUBER
142542;26.192;Werner NAGY
142563;5.877;Richard RUSSO
142572;7.561;Elena KLEIN
142595;14.748;Patrick BRAUN
142677;4.379;Vladimir IVANOV
142691;31.112;Andreas KOVALENKO
142707;2.143;Ivan JENSEN
142738;21.567;Thomas BECKER
142783;65.528;Evgeniy PEREZ
142797;77.717;Tatyana SMIRNOV
142799;10.316;Marina PETROV
142825;16.092;Monika GONZALEZ
142845;18.515;Marie MOROZOVA
142867;19.362;Francisco SANTOS
142893;19.942;Roman SILVA
142911;30.342;Marie MÜLLER
142934;4.971;Svetlana PEREZ
142960;173.495;Christian DAVIES
143075;24.549;Nykolai SCHULZ
143089;37.71;Thomas LOPEZ
143109;51.085;Olga KOCH
143117;11.273;Nikolay SCHÄFER
143131;46.646;Darya MORENO
143142;15.446;Olga IVANOVA
143149;5.463;Tomasz KRAVCHENKO
143223;3.713;Maryia BONDARENKO
143255;5.111;Wolfgang MEYER
143269;7.453;Maria MARTINEZ
143274;66.697;Igor MEYER
143300;22.954;Jean PAVLOVA
143327;8.205;Yvan PETROVA
143359;22.093;Igor BROWN
143374;19.528;Sandra GOMEZ
143380;53.929;Yvan JOHNSON
143408;2.148;Francesco JOHANSSON
143509;35.376;Tatyana TAYLOR
143538;4.083;Elena FISCHER
143591;3.039;Evgeniy PETROV
143602;54.091;Piotr SILVA
143655;106.764;Christine KUZNETSOV
143656;61.829;Natalya VARGA
143682;49.574;Nykolai FERREIRA
143760;39.114;Monika ROMERO
143780;23.06;Sergey ZIMMERMANN
143780;20.435;Sergey ZIMMERMANN
143883;3.382;Andreas VOLKOVA
143905;6.789;Olga DIAZ
143910;27.255;Thomas RAMOS
143918;17.859;Tomasz ANDERSSON
143922;2.714;Evgeniy DAVIES
143947;20.113;Karin SHEVCHENKO
144084;17.259;Elisabeth SCHMIDT
144102;6.161;Anton GARCIA
144122;19.017;Andreas JIMENEZ
144128;63.162;Francisco RODRIGUEZ
144141;16.328;Marta SCHNEIDER
144229;124.587;Valentina MARIN
144256;8.883;Denis FERRARI
144289;14.931;Serhei PETROVA
144333;8.831;Jose WAGNER
144360;17.682;Barbara RUIZ
144397;4.705;Claude NAGY
144413;99.48;Giuseppe HERNANDEZ
144423;34.914;Robert SCHMID
144477;4.809;Petra FISCHER
144532;17.43;Ana SCHULZ
144537;8.379;Christine JENSEN
144542;7.43;Piotr PEREZ
144612;109.365;Nykolai MEIER
144678;8.644;Rosa SCHNEIDER
144688;14.881;Nykolai MORENO
144690;117.249;Natalya SMIRNOVA
144690;34.762;Natalya SMIRNOVA
144695;8.462;Aleksandr MEYER
144714;9.299;Thomas JONES
144790;105.328;Christine IVANOV
144806;20.999;Brigitte SMIRNOVA
144825;38.897;Andrei SCHMID
144865;15.053;Christian MÜLLER
144980;3.293;Francesco MARTIN
144986;27.187;Lyubov MÜLLER
144989;23.304;Andrei DAVIES
144990;3.705;Michel SCHNEIDER
145000;149.091;Roman THOMAS
145066;6.022;Valentina JENSEN
145078;25.472;Pavel FISCHER
145111;64.457;Mária RUIZ
145125;9.239;Andreas KOCH
145133;30.06;Vera MORENO
145148;55.485;Evgeniy KOVÁCS
145187;186.565;Valentina RUIZ
145232;119.404;Anna WILLIAMS
145289;66.98;Michael RUIZ
145300;41.068;Vladymyr NOVIKOVA
145330;51.727;Yvan PETROV
145344;7.747;Manfred FISCHER
145365;25.273;Giovanni WILLIAMS
145398;23.262;Tomasz SMIRNOV
145453;56.351;Daniel WILSON
145546;2.765;Jan SZABÓ
145548;9.521;Daniel SCHULZ
145648;34.707;Manfred PAVLOVA
145667;6.727;Francisco HOFFMANN
145741;16.385;Sandra SCHMIDT
145775;9.195;Wolfgang JONES
145799;34.099;Tatiana WAGNER
145855;6.748;Vladymyr IVANOVA
145895;11.55;Giovanni KLEIN
145910;3.758;Aleksandra NIELSEN
145944;9.858;Andreas MEYER
145979;5.333;Michel KARLSSON
146011;61.516;Hans WEBER
146019;10.382;Patrick BROWN
146021;51.546;Anna KOVALENKO
146052;29.201;Christian SOKOLOVA
146072;4.342;Vladymyr IVANOVA
146100;14.184;Juan GOMEZ
146135;58.884;Maria KOVALENKO
146140;4.874;Oksana HERNANDEZ
146142;16.676;Ana KOCH
146143;7.004;Roman FERNANDEZ
146167;149.891;Eva JOHNSON
146172;44.008;Mária HOFFMANN
146195;35.804;Francesco NOWAK
146203;15.786;Christine FERREIRA
146214;14.885;Sergey EVANS
146219;17.34;Eva MEIER
146220;13.855;Evgeniy PEREZ
146235;9.986;Alexander MOROZOVA
146299;7.251;Natalya IVANOVA
146355;115.132;Yuliya GOMEZ
146464;2.783;Daniel KARLSSON
146472;12.162;Lyubov MÜLLER
146478;177.31;Peter SHEVCHENKO
146485;5.696;Olha JOHANSSON
146486;13.515;Mariya GONZALEZ
146518;3.332;Nykolai SMIRNOV
146551;4.988;Aleksandr NOWAK
146555;7.05;Sergey MARTIN
146574;17.317;Alina MILLER
146581;17.249;Irina KOVÁCS
146657;4.192;Nykolai FERRARI
146686;174.512;Nikolay SMIRNOVA
146780;35.135;Christian NAVARRO
146797;101.518;Eva SCHÄFER
146811;9.227;John RAMOS
146827;49.099;Roman JIMENEZ
146857;96.076;Thomas MARIN
146862;93.751;Karin MARTIN
146896;11.799;Hans EVANS
146969;7.626;Tomasz TAYLOR
146981;15.232;Maria BROWN
146983;69.965;Vladymyr SOKOLOVA
146996;3.818;Sandra FERRARI
147071;96.647;Anton SOKOLOVA
147110;31.388;Natalya WILSON
147200;3.476;Wolfgang WOLF
147215;2.951;Oksana GARCIA
147236;11.063;Wolfgang TORRES
147242;34.612;Manfred JOHNSON
147250;16.895;Jean BECKER
147262;8.7;Andrei HUBER
147267;53.988;Werner WEBER
147270;8.479;Laura WEBER
147303;61.572;Richard NOVIKOVA
147330;4.121;Michel FISCHER
147333;17.15;Sergey PAVLOVA
147420;29.905;Vladimir SIMON
147423;79.485;Thomas NOWAK
147458;5.622;Robert SMITH
147606;3.521;Denis PETROV
147624;8.161;Marie FERNANDEZ
147646;55.796;Yvan SANTOS
147723;3.007;Eva GONZALEZ
147756;68.56;Jean IVANOVA
147769;35.676;Marta MAGOMEDOV
147779;15.418;Valentina MILLER
147824;8.39;Paul WOLF
147865;4.515;Daniel WILSON
147877;2.74;Andrey GARCIA
147912;18.553;Anne KLEIN
147945;42.782;Martin MEIER
147984;2.468;Elena SOKOLOVA
147992;6.731;Robert JOHANSSON
148151;4.47;Igor KUZNETSOVA
148217;41.797;Christine FERRARI
148230;7.237;Sandra KOVALENKO
148235;6.146;Martin KOVALENKO
148247;6.356;Aleksandr HOFFMANN
148270;9.472;Valentina SANTOS
148283;4.722;Anne WOLF
148373;3.065;Juan DIAZ
148399;22.198;Andrea WEBER
148448;12.842;Tomasz MARIN
148476;6.58;Tatyana ROMERO
148489;25.003;Ekaterina SCHMIDT
148511;47.323;Andrei MORENO
148521;51.019;Christian BRAUN
148535;7.189;Marta PEREIRA
148560;4.729;Svetlana DAVIES
148592;17.474;Aleksandr ANDERSSON
148610;25.878;Werner JOHANSSON
148612;9.184;Marta FERNANDEZ
148621;44.329;Serhei ZIMMERMANN
148698;10.108;Yuliya TÓTH
148709;13.191;Giovanni SMIRNOVA
148711;27.218;Denis MORENO
148712;6.896;Giovanni RICHTER
148749;2.178;Jan FERREIRA
148801;18.613;Dmitriy MARTINEZ
148811;24.145;Nikolay SMIRNOV
148817;22.683;Valentyna ANDERSSON
148818;54.881;Juan HANSEN
148835;6.307;Christian FISCHER
148923;12.798;Andrey JOHANSSON
148933;6.306;Valentyna KOCH
149015;26.832;Juan MARTINEZ
149029;106.887;Josef EVANS
149031;10.751;Evgeniy SCHMIDT
149034;2.969;Natalya VARGA
149052;66.275;Sandra KUZNETSOV
149141;24.193;Aleksey HERNANDEZ
149163;12.201;Alina MARTIN
149281;64.993;Brigitte HERNANDEZ
149286;34.443;Maryia WEBER
149286;55.412;Maryia WEBER
149292;3.642;Denis WILLIAMS
149325;2.505;Lyubov GUTIERREZ
149337;96.788;Manfred FISCHER
149383;15.238;Giuseppe IVANOV
149384;47.624;Maria SMIRNOVA
149396;18.728;Alexander MEIER
149475;23.691;Mariya NOWAK
149477;109.678;Jose TORRES
149511;9.849;Paul MORENO
149541;47.096;Werner FERRARI
149607;2.791;Patrick VOLKOVA
149617;8.96;Aleksandr SMIRNOVA
149635;173.075;Manfred MARIN
149650;13.442;Svetlana FERNANDEZ
149650;23.885;Svetlana FERNANDEZ
149658;11.421;Nykolai KUZNETSOV
149668;33.031;Andrei SOKOLOVA
149699;30.978;Francisco ALONSO
149702;6.405;Olha VARGA
149740;7.063;Oksana SMIRNOV
149812;6.192;Andrea GARCIA
149858;17.573;Denis PAVLOVA
149892;4.708;Marta SCHMIDT
150032;9.88;Wolfgang WILSON
150039;38.012;Karin KOVALENKO
150079;2.566;Elena ANDERSSON
150113;11.804;Valentina HANSEN
150143;10.394;Maria JONES
150151;39.59;Anastasiya BROWN
150159;20.621;Oksana NAVARRO
150207;7.358;Serhei HANSEN
150222;13.561;Anastasiya HOFFMANN
150292;24.05;Mariya HUBER
150354;2.743;Maryia SIMON
150363;2.421;Aleksandra KLEIN
150365;4.38;Monika GOMEZ
150390;22.698;Rosa BAUER
150391;11.233;Roman SCHMID
150456;17.49;Tatiana VOLKOVA
150489;40.276;Jose ROSSI
150493;11.12;Nadezhda MARIN
150504;60.107;Claude MARTIN
150520;70.113;Svetlana RUIZ
150580;2.145;Mariya BONDARENKO
150592;42.581;Francisco MILLER
150612;18.139;Ekaterina JENSEN
150619;10.879;Vladimir SIMON
150619;2.61;Vladimir SIMON
150633;4.15;Thomas KLEIN
150637;15.236;Christine DAVIES
150637;206.093;Christine DAVIES
150642;7.465;Maksim HANSEN
150668;15.201;Igor JIMENEZ
150720;20.942;John MÜLLER
150721;45.031;Irina FERREIRA
150759;32.079;Mariya COSTA
150802;138.109;John GUTIERREZ
150848;13.054;Aleksandr RAMOS
150880;4.684;Monika ROSSI
150919;14.19;John WILLIAMS
150931;18.937;Elisabeth ZIMMERMANN
150952;10.399;Tatiana GOMEZ
150967;5.621;Maria BROWN
151007;16.697;Michel VOLKOVA
151019;103.903;Hans MILLER
151075;39.38;Alina KRAVCHENKO
151081;4.486;Elisabeth SCHÄFER
151096;2.762;Werner JIMENEZ
151100;42.948;Monika ROMERO
151103;20.171;Jean TAYLOR
151116;16.544;Mario MARTIN
151136;96.454;Richard SMIRNOVA
151188;136.391;Marina FISCHER
151209;21.293;Brigitte SCHULZ
151212;46.746;Tatyana SMIRNOV
151214;55.35;Rosa MEIER
151281;561.111;Elena PEREZ
151288;548.869;Yuliya PETROV
151290;23.767;Antonio HANSEN
151342;25.104;Vladimir TORRES
151391;28.964;Brigitte NIELSEN
151394;38.751;Vasylyi MILLER
151396;64.219;Sergey KUZNETSOV
151431;52.349;Robert SCHÄFER
151465;124.027;Francisco VOLKOVA
151486;6.88;Andreas JIMENEZ
151525;3.702;Hans ROSSI
151624;9.405;Nadezhda ROBERTS
151681;15.926;Evgeniy PEREIRA
151722;7.749;Anastasiya SCHNEIDER
151723;5.304;Tomasz WAGNER
151757;5.895;Christian FERREIRA
151778;53.113;Yvan JOHANSSON
151792;8.176;Vladimir MARIN
151863;29.42;Evgeniy SMITH
151890;19.995;Aleksey TÓTH
151930;20.762;Vera ZIMMERMANN
151940;16.206;Serhei KUZNETSOVA
151963;47.749;Pavel SCHMIDT
151981;67.07;Rosa SCHNEIDER
152013;71.203;Anne MEYER
152114;82.709;Svetlana NAGY
152130;5.384;Francisco BAUER
152163;4.814;Claude SHEVCHENKO
152173;59.751;Tatiana WOLF
152190;5.121;Hans SCHMID
152267;9.643;Igor PETROVA
152298;278.056;Michel POPOV
152320;3.224;Ana NOWAK
152473;82.202;Manfred IVANOVA
152490;11.787;Denis SANTOS
152504;107.409;Aleksandr BROWN
152531;32.452;Martin EVANS
152576;3.02;Jose PAVLOVA
152607;4.74;Francisco MUÑOZ
152627;145.204;Andrey PETROV
152632;14.991;Marta ZIMMERMANN
152656;6.678;Angela MARIN
152658;7.971;Dmitriy MARTINEZ
152659;54.617;Marie NIELSEN
152683;9.296;Martin TORRES
152684;64.598;Jean JIMENEZ
152695;40.98;Robert PETROVA
152762;16.305;Wolfgang JONES
152790;9.06;Sergey RUSSO
152792;13.971;Marie ALVAREZ
152818;20.353;Anna MARIN
152852;16.455;Martin GOMEZ
152863;25.795;Klaus ALONSO
152867;12.562;Angela SCHULZ
152878;23.49;Barbara DIAZ
152880;9.17;Mikhail VASILEVA
152896;35.221;Marina SHEVCHENKO
152923;33.158;Denis LOPEZ
152960;3.766;Alexander JENSEN
152963;5.729;Robert BONDARENKO
152999;21.134;Francisco BAUER
153000;15.674;Natalya COSTA
153080;7.465;Dmitriy KOCH
153108;36.207;Francisco BAUER
153130;6.263;Karin GUTIERREZ
153139;58.459;Barbara NAGY
153190;8.256;Evgeniy ROMERO
153209;9.114;Mario PAVLOVA
153223;32.142;Dmitriy MARIN
153254;20.183;Juan RODRIGUEZ
153319;5.249;Christian SANCHEZ
153326;116.755;Oksana BRAUN
153355;9.766;Svetlana SMIRNOV
153387;24.852;Juan KOVALENKO
153572;158.699;Giovanni PETROVA
153578;4.434;Elena RODRIGUEZ
153582;6.487;Robert JONES
153599;11.509;Tomasz GARCIA
153655;44.035;Aleksandra GUTIERREZ
153779;4.709;Ana DAVIES
153804;83.758;Ekaterina KUZNETSOV
153833;6.34;Piotr JOHNSON
153844;68.011;Claude DAVIES
153921;74.85;Lyubov GONZALEZ
153927;17.566;Svetlana RICHTER
154019;5.9;Anton SCHULZ
154033;4.537;Tomasz SOKOLOVA
154035;10.321;Marie GARCIA
154054;6.955;Barbara MUÑOZ
154059;6.437;Robert BROWN
154097;24.201;Dmitriy GARCIA
154099;30.743;Alexander MEYER
154128;52.237;Roman SCHÄFER
154136;9.116;Valentina ROBERTS
154156;22.682;Jan MOROZOVA
154186;94.829;Vladymyr SZABÓ
154188;3.364;Dmitriy SIMON
154189;3.075;Serhei RUIZ
154192;25.556;Maryia KUZNETSOV
154208;97.93;Robert ROMERO
154218;33.28;Oksana BRAUN
154253;76.261;Anastasiya KOVÁCS
154256;14.271;Darya KOVALENKO
154306;14.415;Barbara SANCHEZ
154309;15.917;Robert ROBERTS
154319;36.249;Eva ROSSI
154351;29.062;Antonio NOWAK
154392;29.166;Francisco JENSEN
154416;22.66;Angela JOHANSSON
154433;9.011;Jose PETROVA
154510;4.013;Juan PETROV
154553;11.789;John NOWAK
154555;2.551;Aleksey RUSSO
154566;43.188;Richard PAVLOVA
154601;4.415;Andrei MILLER
154649;8.494;Piotr DAVIES
154652;128.772;Christine PAVLOVA
154702;25.996;Vladimir PETROVA
154779;3.273;Christian SMITH
154844;26.095;Andrey ROMERO
154852;9.618;Marie SCHMIDT
154892;21.625;David HOFFMANN
154993;4.63;Maria SMIRNOVA
155008;25.53;Ana JOHNSON
155118;25.421;Claude SCHULZ
155181;22.597;Anne BONDARENKO
155206;2.781;Ekaterina LOPEZ
155230;51.141;Valentyna HOFFMANN
155278;72.566;Nadezhda LOPEZ
155281;4.576;Valentina MEYER
155304;190.379;Jan MÜLLER
155305;12.546;Marta PETROVA
155343;15.672;Christian MOROZOVA
155376;292.004;Aleksandr FERNANDEZ
155445;6.413;Andrea GARCIA
155514;11.606;Hans BRAUN
155531;3.295;Monika SCHMIDT
155532;4.575;Oksana SMIRNOV
155541;3.706;Nikolay SHEVCHENKO
155546;3.748;Lyubov TAYLOR
155565;5.286;Angela TAYLOR
155566;3.185;Wolfgang MOROZOVA
155601;5.046;Giuseppe MARIN
155662;9.818;Claude ROBERTS
155667;91.982;Valentyna ALVAREZ
155745;5.958;Peter KOVÁCS
155750;9.78;Tatiana NIELSEN
155775;14.602;Dmitriy THOMAS
155833;9.804;Yuliya KOCH
155853;10.221;Paul JENSEN
155931;29.941;Tomasz MARTIN
155934;2.191;Barbara KOCH
156024;12.518;Mikhail ALONSO
156028;74.813;Anna ANDERSSON
156042;5.109;Aleksandr KOVALENKO
156090;5.68;Richard RAMOS
156093;10.408;Angela FERNANDEZ
156199;7.968;Yvan PETROVA
156319;15.756;Elena EVANS
156364;16.753;Jean SANCHEZ
156385;2.87;Alina KOCH
156388;35.725;Jean PEREZ
156394;68.745;Michel FERRARI
156479;11.098;Yuliya FERREIRA
156494;47.005;David SMIRNOV
156504;37.838;Giovanni KOVALENKO
156507;31.597;Anastasiya WILSON
156520;48.559;Patrick IVANOV
156535;5.65;Tomasz SOKOLOVA
156584;4.408;Marta POPOVA
156620;77.738;Nikolay GOMEZ
156647;54.99;Christian MILLER
156675;33.759;Roman JONES
156679;36.416;Eva WILSON
156695;8.316;Alexander GUTIERREZ
156740;15.315;Josef MARTINEZ
156805;17.099;Maryia SANTOS
156901;4.808;Lyubov WOLF
156956;36.315;Antonio MEYER
156984;4.526;Antonio GONZALEZ
157103;3.459;Martin JONES
157103;16.71;Martin JONES
157154;3.157;Giovanni SIMON
157190;10.332;Juan DIAZ
157191;3.867;Daniel PEREZ
157226;33.095;Anne NOWAK
157285;7.254;Anton SILVA
157308;6.52;Vera ROSSI
157361;6.388;Robert SCHNEIDER
157369;34.972;Jan LOPEZ
157412;29.843;Vasylyi MOROZOVA
157417;14.466;Maksim BROWN
157426;2.559;Vladimir RAMOS
157505;9.56;Yuliya ALONSO
157509;81.526;Daniel ROSSI
157518;8.37;Antonio MARTINEZ
157522;19.01;Mária SCHMIDT
157537;15.891;Oksana MUÑOZ
157538;194.041;Nadezhda THOMAS
157544;10.544;Aleksandr ANDERSSON
157620;32.552;Rosa SHEVCHENKO
157678;3.557;Richard COSTA
157696;4.025;Dmitriy KOCH
157719;65.395;Marina SCHNEIDER
157747;52.106;Valentyna JOHANSSON
157789;3.796;Claude SMITH
157863;28.868;Ana JIMENEZ
157890;14.546;Monika SANTOS
157992;54.096;Wolfgang GONZALEZ
158010;15.369;Francesco NOWAK
158063;6.02;Maria DIAZ
158064;9.68;Barbara NIELSEN
158143;40.455;Ivan WILSON
158172;22.903;Michel PETROV
158174;67.472;Juan NOWAK
158200;17.96;Mariya SANCHEZ
158272;127.765;Petra VARGA
158297;36.483;Barbara VOLKOVA
158312;22.592;Laura SCHULZ
158315;47.877;Mario RUSSO
158335;20.814;Ana MAGOMEDOV
158397;91.616;Andrea MAGOMEDOV
158398;6.901;Barbara ROBERTS
158413;4.651;Yuliya PAVLOVA
158470;11.058;Werner HOFFMANN
158494;17.432;Sandra HOFFMANN
158500;2.859;Ivan SCHÄFER
158514;30.492;Giovanni SMIRNOV
158516;18.877;Serhei ALVAREZ
158528;226.076;Peter IVANOV
158557;14.054;Ivan BRAUN
158649;35.3;Werner BRAUN
158724;14.333;Lyubov MEYER
158756;19.689;Brigitte SILVA
158769;250.507;Alina TORRES
158841;4.398;Aleksey JONES
158873;3.358;Anna BECKER
158874;1.805;Giuseppe GOMEZ
158926;100.349;Svetlana FISCHER
158943;3.699;Vladimir DIAZ
158946;36.592;Thomas ROSSI
158963;38.234;Nadezhda ROSSI
159032;12.161;David TÓTH
159034;5.4;Anton NOWAK
159094;12.204;Paul WAGNER
159118;5.743;Angela BECKER
159130;19.1;Natalya SCHULZ
159216;32.397;Aleksey SMIRNOVA
159220;42.171;Rosa SANTOS
159248;33.207;Peter HUBER
159260;61.082;Paul SHEVCHENKO
159260;37.569;Paul SHEVCHENKO
159332;17.781;Valentyna MORENO
159339;3.06;Claude DIAZ
159454;20.547;Ana RODRIGUEZ
159493;16.916;Wolfgang GONZALEZ
159511;73.404;David BRAUN
159522;5.997;Thomas DIAZ
159597;37.178;Ana IVANOVA
159646;5.542;Aleksandr MÜLLER
159653;5.153;Elena ANDERSSON
159725;32.633;Alexander MOROZOVA
159773;15.656;Denis RUIZ
159775;165.524;Ana SOKOLOVA
159786;48.753;Yuliya EVANS
159800;3.91;Martin RUSSO
159874;27.731;Giovanni ALVAREZ
159886;12.021;Manfred MILLER
159906;9.476;Nikolay GONZALEZ
159932;2.674;Andrey KUZNETSOVA
159944;8.746;Alexander JIMENEZ
159960;31.568;Josef SILVA
159986;12.943;Alina SCHÄFER
159989;5.523;Svetlana TORRES
160001;20.532;Marta MORENO
160011;36.908;Christian FISCHER
160112;3.683;Marta MARTIN
160156;5.081;Valentina DAVIES
160157;4.103;Tatiana GARCIA
160188;18.402;Aleksandr WILSON
160208;38.551;Pavel SCHMID
160249;10.999;Richard JENSEN
160305;32.055;Christian GUTIERREZ
160318;6.555;Claude SMIRNOV
160360;12.558;Andrey ALONSO
160373;25.453;Petra FERRARI
160392;16.239;Anton ALVAREZ
160463;8.215;Marina RAMOS
160510;2.887;Dmitriy MAGOMEDOV
160537;11.037;Irina BAUER
160589;4.503;Petra MOROZOVA
160609;16.192;Lyubov NIELSEN
160614;3.142;Olga TORRES
160614;5.939;Olga TORRES
160635;15.674;Alexander WEBER
160643;26.491;Angela RICHTER
160679;14.702;Aleksandr IVANOVA
160768;26.372;Michel BAUER
160814;40.141;Jean POPOVA
160849;47.452;Svetlana TÓTH
160870;5.816;Maria TORRES
160889;91.939;Andrea RODRIGUEZ
160993;2.979;Michel HANSEN
161006;31.98;Patrick ROSSI
161090;5.502;Manfred SMITH
161117;4.482;Maksim SOKOLOVA
161183;80.947;Maryia POPOVA
161237;5.86;Marina MARIN
161291;3.341;David MARTINEZ
161343;3.817;Tatyana SOKOLOVA
161359;4.654;Anna POPOV
161372;70.602;Vladymyr KLEIN
161404;106.815;Barbara HERNANDEZ
161410;81.401;Natalya VASILEVA
161412;6.987;Lyubov SCHMID
161429;2.713;Vasylyi JOHNSON
161447;12.832;Francesco TÓTH
161477;6.919;Anne SCHNEIDER
161524;40.476;Andrei WOLF
161537;23.833;Andrei MÜLLER
161698;16.13;Rosa NIELSEN
161700;5.239;Darya VOLKOVA
161748;4.989;Francesco MÜLLER
161809;37.723;Alina PETROV
161839;96.319;Andreas KOCH
161881;69.154;Andrey THOMAS
161918;4.666;Aleksey WAGNER
161920;20.797;Yuliya JOHANSSON
161948;3.358;Francesco MORENO
161963;10.438;Sergey KRAVCHENKO
162027;3.113;Monika ALONSO
162027;8.751;Monika ALONSO
162030;78.804;Christine SMIRNOV
162040;19.182;Martin JONES
162060;4.162;Maryia WEBER
162106;2.153;Yuliya GOMEZ
